DATE,TIME,ROAD_CLASS,DISTRICT,LATITUDE,LONGITUDE,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INITDIR,VEHTYPE,MANOEUVER,DRIVACT,DRIVCOND,PEDCOND,CYCACT,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOOD_158,HOOD_140,DIVISION
12/31/2011 10:00:00 AM,1945,Major Arterial,Toronto and East York,43.646245,-79.38409,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,West,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,170,76,D52
3/3/2012 10:00:00 AM,2322,Major Arterial,Scarborough,43.708745,-79.24979,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,North,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,122,122,D41
12/25/2011 10:00:00 AM,1000,Major Arterial,Etobicoke York,43.689745,-79.47489,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Unknown,Other,,,,,,Yes,,Yes,,,,,,Yes,,,,110,110,D12
3/7/2012 10:00:00 AM,1532,Minor Arterial,Toronto and East York,43.670645,-79.29689,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,,,Yes,,,,Yes,,,,63,63,D55
3/7/2012 10:00:00 AM,1532,Minor Arterial,Toronto and East York,43.670645,-79.29689,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Unknown,Other,,,,Normal,,Yes,,,,Yes,,,,Yes,,,,63,63,D55
1/6/2012 10:00:00 AM,2000,Major Arterial,Scarborough,43.736045,-79.25119,,No Control,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Unknown,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,138,138,D41
1/9/2012 10:00:00 AM,940,Collector,Scarborough,43.828045,-79.28019,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,Yes,,,,130,130,D42
1/9/2012 10:00:00 AM,940,Collector,Scarborough,43.828045,-79.28019,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,North,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,130,130,D42
3/13/2012 8:00:00 AM,2210,Collector,Toronto and East York,43.664945,-79.37289,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,,Other,Parked,,,,,,,Yes,,,,,,,,,,71,71,D51
3/13/2012 8:00:00 AM,2210,Collector,Toronto and East York,43.664945,-79.37289,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Unattended Vehicle,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,71,71,D51
3/14/2012 8:00:00 AM,51,Local,Etobicoke York,43.731545,-79.57059,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,East,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,4,4,D23
3/18/2012 8:00:00 AM,1604,Minor Arterial,Etobicoke York,43.656545,-79.55759,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,75 to 79,West,"Automobile, Station Wagon",Turning Right,Driving Properly,Normal,,,,,Yes,Yes,,,,Yes,Yes,,,,11,11,D22
3/18/2012 8:00:00 AM,2014,Major Arterial,Etobicoke York,43.761045,-79.49999,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,,,,,27,27,D31
3/18/2012 8:00:00 AM,2014,Major Arterial,Etobicoke York,43.761045,-79.49999,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Passenger,65 to 69,,Other,,,,,,,,Yes,,,,Yes,,,,,,27,27,D31
3/18/2012 8:00:00 AM,2014,Major Arterial,Etobicoke York,43.761045,-79.49999,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,Driver,25 to 29,East,"Automobile, Station Wagon",Turning Left,Improper Turn,Unknown,,,,,Yes,,,,Yes,,,,,,27,27,D31
3/19/2012 8:00:00 AM,1834,Collector,North York,43.723945,-79.42379,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,East,Other,,,,Inattentive,,Yes,,Yes,,,,,,Yes,,,,39,39,D32
3/20/2012 8:00:00 AM,114,Major Arterial,Toronto and East York,43.646045,-79.39229,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,Other,,,,,,,Yes,Yes,,,,,,,,,,164,77,D52
3/20/2012 8:00:00 AM,114,Major Arterial,Toronto and East York,43.646045,-79.39229,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,South,Bicycle,Going Ahead,,,,Disobeyed Traffic Control,,Yes,Yes,,,,,,,,,,164,77,D52
1/18/2012 10:00:00 AM,1020,Minor Arterial,Toronto and East York,43.677545,-79.35869,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,North,Other,,,,Unknown,,Yes,,Yes,,,,,,Yes,,,,67,67,D55
3/17/2012 8:00:00 AM,1020,Major Arterial,Toronto and East York,43.670145,-79.36019,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,Yes,,,,71,71,D51
3/17/2012 8:00:00 AM,1020,Major Arterial,Toronto and East York,43.670145,-79.36019,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,40 to 44,East,"Automobile, Station Wagon",Stopped,Following too Close,Inattentive,,,,,Yes,,,,,,Yes,,,,71,71,D51
1/17/2012 10:00:00 AM,1210,Major Arterial,Etobicoke York,43.691545,-79.57079,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,80 to 84,,Other,,,,,,,,Yes,,,,Yes,,Yes,Yes,,,1,1,D23
1/17/2012 10:00:00 AM,1210,Major Arterial,Etobicoke York,43.691545,-79.57079,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,75 to 79,,Other,,,,,,,,Yes,,,,Yes,,Yes,Yes,,,1,1,D23
1/17/2012 10:00:00 AM,1210,Major Arterial,Etobicoke York,43.691545,-79.57079,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,70 to 74,,Other,,,,,,,,Yes,,,,Yes,,Yes,Yes,,,1,1,D23
1/17/2012 10:00:00 AM,1210,Major Arterial,Etobicoke York,43.691545,-79.57079,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,,Yes,Yes,,,1,1,D23
1/22/2012 10:00:00 AM,223,Major Arterial,North York,43.699845,-79.43099,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,Yes,,,,102,102,D13
1/22/2012 10:00:00 AM,223,Major Arterial,North York,43.699845,-79.43099,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,North,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,102,102,D13
7/11/2020 8:00:00 AM,1854,Major Arterial,Toronto and East York,43.639853,-79.392726,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,50 to 54,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,Yes,,,,,,165,77,D52
7/11/2020 8:00:00 AM,1854,Major Arterial,Toronto and East York,43.639853,-79.392726,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Driver,20 to 24,South,"Automobile, Station Wagon",Stopped,Driving Properly,Normal,,,,,Yes,,,,Yes,,,,,,165,77,D52
7/11/2020 8:00:00 AM,1854,Major Arterial,Toronto and East York,43.639853,-79.392726,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Passenger,40 to 44,,,,,,,,,,Yes,,,,Yes,,,,,,165,77,D52
7/11/2020 8:00:00 AM,1854,Major Arterial,Toronto and East York,43.639853,-79.392726,Non Intersection,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Rear End,Passenger,25 to 29,,,,,,,,,,Yes,,,,Yes,,,,,,165,77,D52
1/24/2012 10:00:00 AM,1308,Major Arterial,Toronto and East York,43.670045,-79.41319,At Intersection,Traffic Signal,Snow,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,East,Bicycle,Going Ahead,,,,Driving Properly,,Yes,,,Yes,,,,Yes,,,,95,95,D14
1/26/2012 10:00:00 AM,1417,Major Arterial,Toronto and East York,43.675944,-79.359889,Non Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,Other,,,,,,,Yes,Yes,,,,,,,,,,68,68,D55
1/26/2012 10:00:00 AM,1417,Major Arterial,Toronto and East York,43.675944,-79.359889,Non Intersection,No Control,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,East,Bicycle,Changing Lanes,,,,Improper Lane Change,,Yes,Yes,,,,,,,,,,68,68,D55
1/31/2012 10:00:00 AM,1525,Major Arterial,Toronto and East York,43.650045,-79.38629,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,Yes,Yes,,,170,76,D52
1/31/2012 10:00:00 AM,1525,Major Arterial,Toronto and East York,43.650045,-79.38629,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,North,"Automobile, Station Wagon",Going Ahead,Disobeyed Traffic Control,Inattentive,,,,,Yes,,,,,,Yes,Yes,,,170,76,D52
2/3/2012 10:00:00 AM,1820,Minor Arterial,North York,43.727345,-79.32779,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Unknown,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,42,42,D33
2/3/2012 10:00:00 AM,415,Collector,Scarborough,43.815945,-79.21509,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,Other,,,,,,,,Yes,,,,,Yes,Yes,,Yes,,146,132,D42
2/1/2012 10:00:00 AM,2317,Major Arterial,Scarborough,43.767645,-79.18939,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,South,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,136,136,D43
4/11/2012 8:00:00 AM,1048,Major Arterial,North York,43.693045,-79.46219,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,,,Yes,,,,Yes,,,,108,108,D13
4/11/2012 8:00:00 AM,1048,Major Arterial,North York,43.693045,-79.46219,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Wheelchair,75 to 79,North,Other,,,,Normal,,Yes,,,,Yes,,,,Yes,,,,108,108,D13
3/31/2012 8:00:00 AM,125,Major Arterial,Toronto and East York,43.649845,-79.39109,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,North,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,164,77,D52
2/9/2012 10:00:00 AM,1438,Major Arterial,North York,43.728245,-79.38709,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,Yes,,,,41,41,D53
2/9/2012 10:00:00 AM,1438,Major Arterial,North York,43.728245,-79.38709,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,60 to 64,East,"Automobile, Station Wagon",Slowing or Stopping,Driving Properly,Normal,,,,,Yes,,,,,,Yes,,,,41,41,D53
2/9/2012 10:00:00 AM,1438,Major Arterial,North York,43.728245,-79.38709,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,East,"Automobile, Station Wagon",Going Ahead,Following too Close,Inattentive,,,,,Yes,,,,,,Yes,,,,41,41,D53
2/7/2012 10:00:00 AM,1327,Collector,Toronto and East York,43.690045,-79.40639,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,North,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,Yes,,,,96,96,D53
2/7/2012 10:00:00 AM,1016,Major Arterial,North York,43.707946,-79.398593,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,West,Other,,,,Inattentive,,Yes,,Yes,,,,,,,,,,173,104,D53
2/12/2012 10:00:00 AM,1542,Major Arterial,Scarborough,43.805745,-79.27739,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,North,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,129,129,D42
4/15/2012 8:00:00 AM,1752,Major Arterial,Scarborough,43.776645,-79.31719,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,Other,,,,,,,,Yes,Yes,,,,,Yes,,,,118,118,D42
4/15/2012 8:00:00 AM,1752,Major Arterial,Scarborough,43.776645,-79.31719,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,East,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,Yes,,,,,Yes,,,,118,118,D42
2/12/2012 10:00:00 AM,1505,Major Arterial,Toronto and East York,43.708245,-79.39089,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,SMV Other,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,Yes,Yes,,,,174,104,D53
2/12/2012 10:00:00 AM,1505,Major Arterial,Toronto and East York,43.708245,-79.39089,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,Other,,,,,,,,Yes,,,,,Yes,Yes,,,,174,104,D53
2/14/2012 10:00:00 AM,1430,Major Arterial,Toronto and East York,43.643345,-79.40529,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,20 to 24,East,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,Yes,,,,162,82,D14
2/16/2012 10:00:00 AM,1415,Minor Arterial,Toronto and East York,43.666345,-79.31659,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Other,Passenger,70 to 74,,Other,,,,,,,,,,,Yes,Yes,,,,,,65,65,D55
2/16/2012 10:00:00 AM,1415,Minor Arterial,Toronto and East York,43.666345,-79.31659,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Other,Vehicle Owner,unknown,,Other,,,,,,,,,,,Yes,Yes,,,,,,65,65,D55
2/11/2012 10:00:00 AM,305,Minor Arterial,North York,43.722645,-79.32679,,No Control,Snow,"Dark, artificial",Loose Snow,Non-Fatal Injury,Approaching,Passenger,25 to 29,,Other,,,,,,,,Yes,,,,Yes,Yes,Yes,,,,44,44,D55
2/11/2012 10:00:00 AM,305,Minor Arterial,North York,43.722645,-79.32679,,No Control,Snow,"Dark, artificial",Loose Snow,Non-Fatal Injury,Approaching,Driver,25 to 29,North,"Automobile, Station Wagon",Going Ahead,Speed too Fast For Condition,Had Been Drinking,,,,,Yes,,,,Yes,Yes,Yes,,,,44,44,D55
2/18/2012 10:00:00 AM,515,Major Arterial,Etobicoke York,43.735045,-79.56439,At Intersection,No Control,Snow,Dark,Packed Snow,Non-Fatal Injury,Approaching,Driver,25 to 29,South,"Automobile, Station Wagon",Going Ahead,Driving Properly,Normal,,,,,Yes,,,,,,,,Yes,,3,3,D23
4/18/2012 8:00:00 AM,2310,Major Arterial,North York,43.770345,-79.44209,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,85 to 89,West,Other,,,,Medical or Physical Disability,,Yes,,Yes,,,,,,Yes,,Yes,,37,37,D32
4/19/2012 8:00:00 AM,1434,Major Arterial,Scarborough,43.798145,-79.21769,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Vehicle Owner,unknown,,Other,,,,,,,,Yes,Yes,,,,,Yes,,,,145,132,D42
4/19/2012 8:00:00 AM,1434,Major Arterial,Scarborough,43.798145,-79.21769,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,30 to 34,North,"Automobile, Station Wagon",Turning Left,Failed to Yield Right of Way,Inattentive,,,,,Yes,Yes,,,,,Yes,,,,145,132,D42
2/21/2012 10:00:00 AM,1910,Major Arterial,North York,43.811945,-79.35749,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Unknown,Other,,,,Unknown,,Yes,,Yes,,,,,,Yes,,,,NSA,NSA,NSA
4/22/2012 8:00:00 AM,412,Major Arterial,Etobicoke York,43.676645,-79.55299,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Passenger,unknown,,Other,Other,,,,,,,Yes,,,,Yes,,,,,,10,10,D22
4/22/2012 8:00:00 AM,412,Major Arterial,Etobicoke York,43.676645,-79.55299,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,Yes,,,,,,10,10,D22
4/22/2012 8:00:00 AM,412,Major Arterial,Etobicoke York,43.676645,-79.55299,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,Driver,15 to 19,West,"Automobile, Station Wagon",Going Ahead,Lost control,Had Been Drinking,,,,,Yes,,,,Yes,,,,,,10,10,D22
4/22/2012 8:00:00 AM,1337,Major Arterial,North York,43.731845,-79.30559,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Vehicle Owner,unknown,,Other,,,,,,,Yes,Yes,,,,,,,,,,119,119,D41
4/22/2012 8:00:00 AM,1337,Major Arterial,North York,43.731845,-79.30559,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,35 to 39,North,"Automobile, Station Wagon",Going Ahead,Lost control,Inattentive,,,,Yes,Yes,,,,,,,,,,119,119,D41
4/22/2012 8:00:00 AM,1337,Major Arterial,North York,43.731845,-79.30559,,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,West,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,,,,,119,119,D41
2/20/2012 10:00:00 AM,1505,Minor Arterial,Toronto and East York,43.670445,-79.35389,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,Yes,Yes,,,,68,68,D55
2/20/2012 10:00:00 AM,1505,Minor Arterial,Toronto and East York,43.670445,-79.35389,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,North,"Automobile, Station Wagon",Changing Lanes,Exceeding Speed Limit,Inattentive,,,Yes,,Yes,,,,,Yes,Yes,,,,68,68,D55
2/20/2012 10:00:00 AM,1505,Minor Arterial,Toronto and East York,43.670445,-79.35389,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other Property Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,Yes,Yes,,,,68,68,D55
2/20/2012 10:00:00 AM,1505,Minor Arterial,Toronto and East York,43.670445,-79.35389,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,South,Other,,,,Normal,,Yes,,Yes,,,,,Yes,Yes,,,,68,68,D55
2/26/2012 10:00:00 AM,142,Major Arterial,Toronto and East York,43.685145,-79.31259,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,64,64,D55
2/26/2012 10:00:00 AM,142,Major Arterial,Toronto and East York,43.685145,-79.31259,,No Control,Clear,Dark,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,,Other,Parked,,,,,,,Yes,,,,,,,,,,64,64,D55
2/27/2012 10:00:00 AM,2020,Minor Arterial,Toronto and East York,43.650045,-79.43829,At Intersection,Stop Sign,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,West,Bicycle,Going Ahead,,,,Driving Properly,,Yes,Yes,,,,,,Yes,,,,84,84,D11
2/29/2012 10:00:00 AM,2023,Minor Arterial,Etobicoke York,43.732145,-79.60909,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Unknown,Other,,,,Normal,,Yes,,Yes,,,,,,,,,,1,1,D23
3/1/2012 10:00:00 AM,1951,Major Arterial,Scarborough,43.782345,-79.29249,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Unknown,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,118,118,D42
3/2/2012 10:00:00 AM,110,Major Arterial,North York,43.707345,-79.39849,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,,,,,173,104,D53
3/2/2012 10:00:00 AM,110,Major Arterial,North York,43.707345,-79.39849,,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,West,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,173,104,D53
3/2/2012 10:00:00 AM,1635,Major Arterial,Scarborough,43.729945,-79.27789,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,Yes,,,,120,120,D41
3/2/2012 10:00:00 AM,1635,Major Arterial,Scarborough,43.729945,-79.27789,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,West,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,120,120,D41
4/28/2012 8:00:00 AM,2108,Major Arterial,Scarborough,43.772145,-79.25149,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Unknown,Other,,,,Had Been Drinking,,Yes,,Yes,,,,,,,,,,142,137,D43
3/2/2012 10:00:00 AM,1812,Minor Arterial,Toronto and East York,43.663245,-79.36759,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Other,unknown,South,Other,Parked,,,,,Yes,,,Yes,,,,,Yes,,,,73,73,D51
3/2/2012 10:00:00 AM,1812,Minor Arterial,Toronto and East York,43.663245,-79.36759,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,East,Other,,,,Normal,,Yes,,,Yes,,,,,Yes,,,,73,73,D51
3/4/2012 10:00:00 AM,934,Minor Arterial,Scarborough,43.804445,-79.22419,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,75 to 79,North,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,145,132,D42
3/4/2012 10:00:00 AM,934,Minor Arterial,Scarborough,43.804445,-79.22419,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Vehicle Owner,unknown,,Other,,,,,,Yes,,Yes,,,,,,Yes,,,,145,132,D42
3/3/2012 10:00:00 AM,1515,Major Arterial,Toronto and East York,43.648945,-79.38509,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,North,Other,,,,Inattentive,,Yes,,Yes,,,,,,,,,,170,76,D52
3/5/2012 10:00:00 AM,1214,Other,Toronto and East York,43.696445,-79.29229,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,unknown,West,Other,,,,Normal,,Yes,,Yes,,,,,,Yes,,,,61,61,D55
3/28/2012 8:00:00 AM,952,Major Arterial,Toronto and East York,43.649844,-79.418292,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,East,Bicycle,Going Ahead,,,,Other,,Yes,Yes,,,,,,,,,,81,81,D14
5/1/2012 8:00:00 AM,1802,Major Arterial,Scarborough,43.751145,-79.22219,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,Other,,,,,,,,Yes,,,,,Yes,Yes,,,,141,137,D43
5/1/2012 8:00:00 AM,1937,Local,Etobicoke York,43.683245,-79.47639,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,110,110,D12
5/1/2012 8:00:00 AM,1937,Local,Etobicoke York,43.683245,-79.47639,,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,Other,unknown,,"Automobile, Station Wagon",,,,,,,,Yes,,,,,,,,,,110,110,D12
3/7/2012 10:00:00 AM,2000,Major Arterial,Etobicoke York,43.740845,-79.50429,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Vehicle Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,25,25,D31
3/7/2012 10:00:00 AM,2000,Major Arterial,Etobicoke York,43.740845,-79.50429,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,25 to 29,West,"Automobile, Station Wagon",Going Ahead,Lost control,Normal,,,,,Yes,,,,,,,,,,25,25,D31
3/8/2012 10:00:00 AM,1511,Minor Arterial,Scarborough,43.850245,-79.19129,,No Control,Clear,Daylight,Wet,Non-Fatal Injury,Approaching,Driver,55 to 59,West,"Automobile, Station Wagon",Going Ahead,Lost control,Unknown,,,,,Yes,,,,,,,,,,144,131,D42
3/10/2012 10:00:00 AM,445,Major Arterial,Etobicoke York,43.737445,-79.59009,,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Other Property Owner,unknown,,Other,,,,,,,,Yes,,,,,,,,,,2,2,D23
